shipment_id,customer_id,driver_id,origin_city,origin_state,destination_city,destination_state,created_at,pickup_datetime,delivered_datetime,status,distance_km,weight_kg,volume_m3,base_cost_mxn,fuel_surcharge_mxn,total_cost_mxn,on_time_flag,damage_flag,tracking_events_count,notes
S0000112,C00114,D00121,Puebla,PUE,Monterrey,NL,2025-05-19 03:56:01,2025-05-21 02:22:01,2025-05-21 10:40:13.998791,entregado, 366.00 ,5.00 kg, 2.20 ,"9,304.44",884.49,"10,188.93",TRUE,1,11,
S0000113,C00438,D00102,Tampico,TAM,Guadalajara,JAL,2024-04-03 15:38:17,2024-04-05 00:01:17,2024-04-05 12:07:14.217304,Delivered,655,66,3.64 m3,"15.853,87","1,953.37"," 17,807.24 ",FALSE,,2,Documentación pendiente.
S0000114,C00800,D00178,Hermosillo,SON,CDMX,CDMX,2025-09-15 15:44:23,17/09/2025 04:02,2025-09-17 10:10:58.652110,Delivered,152.20,894.95,,"MXN 3,610.12",291.37," 3,901.49 ",FALSE,N,12,Carga frágil.
S0000115,C00239,D00240,Tijuana,BCN,Chihuahua,CHH,12/02/2024 09:41,2024-02-12 18:37:06,2024-02-13 04:34:11.876529,DELIVERED, 610.57 ,813,"1,35"," 13,819.25 ","1,651.61","15,470.86",FALSE,0,3,Sin incidencias.
S0000116,C00823,D00108,Chihuahua,CHH,Querétaro,QRO,2025-07-04,05/07/2025 22:47,2025-07-06 08:44:26,Delivered,492.84,302.03 kg,,"$ 11,252.86",751,"12.004,06",Y,Y,3,
S0000117,C00760,D00208,León,GTO,Chihuahua,CHH,,2024-06-19 08:25:48,,DELIVERED,231.96 km,, 1.57 ,"6,706.04",574.61," 7,280.65 ",1,No,7,Dirección incompleta.
S0000118,C00673,D00139,Veracruz,VER,Querétaro,QRO,2026-01-12 05:17:47,13-01-2026 13:04:47,2026-01-13 21:10:47.181337,delivered,382.66 km,MXN 168.32,1.54,"9,631.14",MXN 687.74,,Si,N,1,Cliente pidió entrega en recepción.
S0000119,C00856,D00204,Mérida,YUC,León,GTO,2025-09-08 08:25:08,09-09-2025 04:25:08,2025-09-09 07:00:46.322743,delivered,192.49 km,451.45, 3.95 ,5456,"579,31",6035,1,Y,3,
S0000120,C00850,D00029,Querétaro,QRO,Culiacán,SIN,04-04-2025 08:59:45,2025-04-04 17:54:45,04/04/2025 20:56,delivered, 229.12 ,"1,388.57 kg",5,"7.154,83",985.47," 8,140.29 ",FALSE,Y,13,
S0000121,C00232,D00216,Puebla,PUE,Culiacán,SIN,2025-10-20 16:27:09,21/10/2025 04:44,2025-10-21 23:51:52.369764,DELIVERED ,973,327,4," 21,897.52 ","2,051.82",23949,Si,N,6,Carga frágil.
S0000122,C00144,D00229,Chihuahua,CHH,Querétaro,QRO,2024-08-23 21:14:12,2024-08-24 10:42:12,2024-08-24 15:55:09.536477,entregado, 237.15 ,,4,"6.367,21",$ 649.07,"7,016.28",No,N,1,Prioridad alta.
S0000123,C00614,D00222,Veracruz,VER,Mérida,YUC,2026-02-07 05:28:54,09/02/2026 01:55,09/02/2026 05:45,DELIVERED ,"MXN 143,57",842.50 kg, 6.12 ,"3.707,25",MXN 304.25," 4,011.50 ",0,N,1,
S0000124,C00619,D00108,Chihuahua,CHH,Guadalajara,JAL,,25-06-2025 06:16:54,2025-06-25 15:44:16,entregado,"622,45","$ 1,094.52", 3.42 ,"11.945,31",1486,"13.431,51",TRUE,Y,2,
S0000125,C00561,D00166,Aguascalientes,AGS,Hermosillo,SON,2025/06/25 10:28,2025/06/25 22:22,2025-06-26 04:17:32.088217,entregado,325, 641.87 ,"5,22","8,374.57","MXN 1,149.60","MXN 9,524.17",0,0,8,
S0000126,C00680,D00104,Toluca,MEX,Puebla,PUE,12-06-2025 10:13:52,2025-06-13 20:35:52,2025/06/14 00:06,Delivered,370.81,"1,667.26",$ 2.72,,"1,440.87",,No,N,12,
S0000127,C00595,D00103,Culiacán,SIN,Chihuahua,CHH,10-02-2025 05:08:19,12-02-2025 02:58:19,2025-02-12 17:24:30,entregado,814.26,609,5.37,"18.506,36",2498," 21,003.87 ",N,1,9,Prioridad alta.
S0000128,C00447,D00017,León,GTO,CDMX,CDMX,2025-11-27 16:06:32,29-11-2025 03:47:32,2025-11-29 12:25:30.152867,delivered,$ 389.22,"1,046.16",3,"8,274.89",539.80,8815,FALSE,1,1,Incidencia: retraso por tráfico.
S0000129,C00794,D00019,Monterrey,NL,Morelia,MICH,2025/10/04 16:16,06/10/2025 14:26,2025-10-06 20:23:56.306089,entregado,401.80,435.66 kg,"1,43","10,647.85","793,25","11,441.10",0,0,8,Prioridad alta.
S0000130,C00063,D00143,Guadalajara,JAL,Chihuahua,CHH,2024-05-28 08:08:14,2024-05-28,2024-05-29 05:06:15.367816,delivered,484.85,683.04 kg,0,10861,"1,438.08",12299,1,0,3,Carga frágil.
S0000131,C00111,D00090,León,GTO,Morelia,MICH,17/09/2024 00:34,2024-09-17 07:05:35,17/09/2024 16:31,DELIVERED ,465," 1,366.30 ",0,10478,"1,180.60","11,658.12",FALSE,Si,12,
S0000132,C00290,D00083,Puebla,PUE,Tampico,TAM,2024-11-03 15:31:22,2024-11-04,2024-11-04 14:03:20.487963,delivered,307.32 km,"MXN 1,136.39",,"5.922,77",621.30," 6,544.07 ",,Si,4,Se reprogramó entrega.
S0000133,C00521,D00095,Guadalajara,JAL,Mérida,YUC,2024-06-02 05:57:57,2024-06-03 11:08:57,2024-06-05 11:55:53.695838,RET,,"2,199.06",3.99,"MXN 14.226,63","MXN 1,582.48","15,809.11",TRUE,1,8,Carga frágil.
S0000134,C00863,D00231,Tijuana,BCN,Villahermosa,TAB,2025-01-28 16:23:12,2025/01/30 06:23,2025-01-30 18:38:35,delivered,"743,66", 420.25 ,"2,79",17407,"1.354,92"," 18,761.82 ",0,No,5,Cliente pidió entrega en recepción.
S0000135,C00481,D00123,Querétaro,QRO,Puebla,PUE,2024-12-21 04:30:23,2024-12-21 07:23:23,2024-12-21 14:14:15.693358,Delivered,"349,88",802.58,$ 1.13,"7,067.07","633,72",,N,No,7,Falta firma en POD.
S0000136,C00617,D00136,San Luis Potosí,SLP,Culiacán,SIN,2024-09-07 06:10:07,07/09/2024 15:45,07/09/2024 18:07,Delivered,98,,5.97 m3,,302,"3,063.44",Si,Si,15,
S0000137,C00700,D00126,Toluca,MEX,Chihuahua,CHH,2025-12-07 19:02:36,09/12/2025 02:00,2025-12-09 12:00:20,entregado,614.59,"1,429.06 kg", 3.00 ,"12,874.78","1,525.38"," 14,400.16 ",FALSE,Si,6,Falta firma en POD.
S0000138,C00223,D00183,Tijuana,BCN,Mérida,YUC,2025-07-18 13:05:22,2025-07-19 18:40:22,2025-07-20 06:44:32.154082,DELIVERED ,549.92,41.12 kg,$ 1.17,"$ 12,091.60",1180,"$ 13,271.96",N,FALSE,5,
S0000139,C00134,D00196,Tampico,TAM,Aguascalientes,AGS,2024-02-24 20:08:24,2024-02-26 15:14:24,2024/02/26 22:31,DELIVERED,441,349.37, 7.87 ,"12,036.55","1,543.18"," 13,579.73 ",No,TRUE,7,
S0000140,C00117,D00170,Puebla,PUE,Tampico,TAM,2024-05-30 18:59:31,2024-06-01 19:01:31,2024-06-02 06:00:32.393502,DELIVERED,540.26,"MXN 1,292.23",5.61," 10,908.58 "," 1,255.03 ","12,163.60",TRUE,0,1,
S0000141,C00507,D00005,Culiacán,SIN,Hermosillo,SON,,2024-09-20 14:55:10,2024-09-21 00:38:02,delivered,,"$ 1,283.33",6.26,"11,501.37","983,20","$ 12,484.57",FALSE,Si,6,Dirección incompleta.
S0000142,C00737,D00067,Morelia,MICH,Tijuana,BCN,29/01/2026 08:55,30/01/2026 03:12,2026-01-30 09:34:01,DELIVERED,256,"1.177,88", 3.88 ,,MXN 969.75,"$ 8,491.96",0,,6,
S0000143,C00084,D00048,Monterrey,NL,Querétaro,QRO,2024-01-06 23:12:28,2024-01-08 03:02:28,2024-01-08,delivered,$ 360.50,"1,237.82",0,"8,540.26",644,9184,Si,TRUE,1,Carga frágil.
S0000144,C00224,D00110,Toluca,MEX,Chihuahua,CHH,09/01/2025 00:34,2025-01-10,10/01/2025 14:44,entregado,MXN 430.17,"MXN 5,00","1,51",11280,"733,44","12.013,22",N,Y,12,Temperatura controlada.
S0000145,C00473,D00084,Chihuahua,CHH,Tampico,TAM,22/12/2025 09:48,2025/12/23 13:57,24/12/2025 04:06,DELIVERED,649.97 km,"1,696.86",3," 12,199.26 ","1.041,06","13,240.32",No,Y,6,
S0000146,C00362,D00247,Querétaro,QRO,Monterrey,NL,2025/05/17 04:50,2025-05-19 02:20:42,2025-05-19 09:36:09.955518,Delivered,"441,78", 642.27 ,,"10,526.22","1,044.63","11,570.85",N,FALSE,5,
S0000147,C00488,D00202,Toluca,MEX,Culiacán,SIN,13/06/2025 08:21,14-06-2025 21:11:15,,delivered, 349.47 , 956.19 ,6,,"1.112,06","9,188.54",Y,1,7,Cliente pidió entrega en recepción.
S0000148,C00336,D00092,Tampico,TAM,Culiacán,SIN,2024-08-14 23:45:20,2024-08-15 17:05:20,2024-08-16 06:32:53.373598,entregado,"825,84",900.02,,"MXN 17.294,29","1,298.03"," 18,592.32 ",Si,No,4,Carga frágil.
S0000149,C00467,D00071,Tijuana,BCN,Tampico,TAM,2025-03-18,2025-03-18 19:20:33,2025/03/19 13:08,DELIVERED,800,468,6.72 m3," 21,957.28 ","1,965.30","23,922.58",N,FALSE,1,Sin incidencias.
S0000150,C00352,D00193,Monterrey,NL,Villahermosa,TAB,2025-09-14 05:57:16,,2025-09-15 19:20:51,Delivered,324, 717.21 , 2.47 ,"7,119.83","891,04","8.010,87",Si,,7,Sin incidencias.
S0000151,C00564,D00018,Guadalajara,JAL,Mérida,YUC,2024/02/25 22:23,2024/02/26 11:37,2024-02-26,entregado,"397,12","$ 1,063.11",4.81 m3," 9,947.08 ","MXN 1.311,88","11,258.97",0,N,1,
S0000152,C00766,D00077,Tijuana,BCN,Aguascalientes,AGS,14/07/2025 16:45,15-07-2025 21:48:21,2025-07-16 02:39:28.735622,delivered,MXN 309.71, 502.72 ,,"8,578.18",,,,,7,Temperatura controlada.
S0000153,C00391,D00187,Culiacán,SIN,León,GTO,2024-05-31 01:05:48,,2024-05-31 13:49:21.751765,DELIVERED ,450.96,"1,869.17",4,"12,369.05"," 1,155.26 ","$ 13,524.31",,0,9,Incidencia: retraso por tráfico.
S0000154,C00408,D00174,Chihuahua,CHH,CDMX,CDMX,2024/02/27 17:28,,2024-02-29 07:26:04.273810,DELIVERED, 308.94 ,309,3.72 m3," 7,621.31 ",495.70,"8,117.01",1,0,3,Temperatura controlada.
S0000155,C00558,D00042,Veracruz,VER,Chihuahua,CHH,14-08-2024 07:55:45,15-08-2024 04:42:45,15/08/2024 08:18,Delivered, 275.89 ,"1.387,79", 6.13 ," 6,881.96 ",835.37,"7.717,33",Y,Y,11,
S0000156,C00845,D00178,Chihuahua,CHH,Monterrey,NL,2025-10-12 20:33:35,2025-10-13 04:05:35,2025/10/13 05:47,entregado,209,"MXN 651,71",$ 3.28,"MXN 4,894.64", 662.65 ," 5,557.29 ",No,0,1,Sin incidencias.
S0000157,C00311,D00212,Tijuana,BCN,Culiacán,SIN,2024-05-30 01:01:57,2024-05-30 13:02:57,,CNCL,,561.33 kg,,"16.544,58",,17626,Si,0,12,
S0000158,C00360,D00243,Tampico,TAM,CDMX,CDMX,13-08-2025 06:12:27,2025-08-13 08:43:27,2025-08-13 14:24:18.694289,DELIVERED,,594.68, 2.84 ,6276, 793.60 ,"7,069.56",No,Si,5,Cliente pidió entrega en recepción.
S0000159,C00260,D00150,Querétaro,QRO,Morelia,MICH,2026-02-01 21:29:52,2026-02-02,2026-02-02 10:41:00.391365,DELIVERED ,10.00,"1,085.23 kg",3, 767.49 ,88.22,855.71,1,FALSE,3,Documentación pendiente.
S0000160,C00711,D00095,Morelia,MICH,Querétaro,QRO,2025/10/12 07:27,2025-10-13 13:29:21,2025-10-13 21:02:57.961199,entregado,$ 438.64," 1,603.35 ","MXN 2,11",,"1,168.98","9.771,17",Si,,10,
S0000161,C00116,D00135,Toluca,MEX,Morelia,MICH,14-01-2024 18:13:52,2024-01-15 14:09:52,15/01/2024 21:39,DELIVERED,$ 492.71,437,4,"11.624,49","1,315.00","12.939,49",,FALSE,9,Dirección incompleta.
S0000162,C00401,D00116,Mérida,YUC,Puebla,PUE,2026-01-14 16:03:08,2026-01-16 07:53:08,2026-01-16,entregado,"666,68",813.25 kg,"2,63","16.642,73"," 1,692.58 ","18,335.30",Y,0,7,
S0000163,C00546,D00133,Monterrey,NL,San Luis Potosí,SLP,2025-02-20 15:39:14,2025-02-21 09:34:14,2025/02/21 18:08,entregado,356,$ 552.25,5.03 m3,"10,472.77","1,102.59",11575,N,FALSE,9,
S0000164,C00509,D00096,Mérida,YUC,Hermosillo,SON,2026-01-22 09:37:39,24-01-2026 06:54:39,2026-01-24 12:04:19.531862,DELIVERED ,183.85,,1.51 m3," 4,074.39 ",$ 285.02,"4.359,41",Y,1,10,Incidencia: retraso por tráfico.
S0000165,C00562,D00138,Toluca,MEX,Puebla,PUE,2024-05-28 23:03:41,30/05/2024 22:46,2024-05-31 05:38:27.155829,DELIVERED ,364.35,"MXN 756,77",2," 7,098.89 ","980,69","8,079.58",Si,No,7,
S0000166,C00226,D00072,Querétaro,QRO,CDMX,CDMX,2025-01-05 22:01:06,2025/01/07 16:20,2025-01-07 23:30:23.575525,delivered,"574,99",,1.50 m3,"13.316,21","1,701.58","15,017.79",0,Si,9,Falta firma en POD.
S0000167,C00322,D00091,Chihuahua,CHH,Toluca,MEX,2025/01/21 10:39,2025-01-23 07:57:21,,entregado,592.63 km,716.02, 2.86 ,"MXN 17,056.72",1792," 18,848.78 ",N,Y,6,
S0000168,C00052,D00065,Monterrey,NL,Morelia,MICH,31-01-2025 08:30:26,2025-02-01 12:39:26,2025-02-01 18:31:16.969277,Delivered,374.96,1993,1.92,10583,,"11,481.58",Y,No,6,Se reprogramó entrega.
S0000169,C00157,D00137,León,GTO,Toluca,MEX,14/01/2024 14:05,2024-01-15 10:59:34,2024-01-15 21:23:58.571641,DELIVERED,,"1.186,35",,"12,400.03",1135,"$ 13,534.69",Si,No,8,
S0000170,C00363,D00202,Culiacán,SIN,Chihuahua,CHH,2025/01/25 13:58,2025-01-26 23:57:58,2025/01/27 03:22,Delivered,285.47 km,"MXN 1.238,96",2,"7.820,47",844.48," 8,664.95 ",TRUE,No,9,Falta firma en POD.
S0000171,C00475,D00034,Hermosillo,SON,Guadalajara,JAL,16-01-2025 03:54:27,,2025-01-16 19:40:28.926601,DELIVERED,355.20,1018,"2,86",,"1,110.56","9,590.51",,No,4,Dirección incompleta.
S0000172,C00053,D00206,Villahermosa,TAB,Querétaro,QRO,2025-11-12 00:39:22,2025-11-14 01:10:22,2025-11-14 13:58:23.142183,entregado,"812,68",,"4,77"," 19,818.49 ","1,991.28","$ 21,809.77",Y,TRUE,6,Incidencia: retraso por tráfico.
S0000173,C00168,D00220,Guadalajara,JAL,San Luis Potosí,SLP,19-01-2026 19:02:22,2026-01-19 23:16:22,2026-01-20,delivered,10.00 km,"1.520,49","MXN 1,70",,51.42,"582,74",No,Si,14,
S0000174,C00821,D00221,Toluca,MEX,Querétaro,QRO,17/08/2024 20:47,2024-08-19 08:01:41,2024/08/19 15:22,DELIVERED,364.79 km,500,1.48,"8,609.63",," 9,194.12 ",N,No,6,Falta firma en POD.
S0000175,C00416,D00111,Mérida,YUC,Aguascalientes,AGS,12/01/2025 20:29,2025-01-14 12:20:26,2025-01-14 22:05:21.655070,entregado,MXN 486.02,$ -872.42,3.22,"10.883,84",724.51," 11,608.35 ",1,N,2,
S0000176,C00844,D00126,Querétaro,QRO,San Luis Potosí,SLP,2025-03-28 17:14:22,2025/03/30 09:07,2025-03-30 12:14:11.850281,delivered,"355,69","MXN 665,13", 1.38 ,7277,588,"$ 7,865.35",Y,,2,
S0000177,C00152,D00028,Cancún,ROO,Puebla,PUE,,2024-08-21 21:22:26,2024-08-22 05:52:00.085178,entregado,"379,90",1656,2.11 m3," 8,310.17 ",771," 9,081.27 ",FALSE,Si,3,
S0000178,C00770,D00146,León,GTO,CDMX,CDMX,12-09-2024 01:02:28,2024-09-12 17:28:28,2024-09-12 11:28:28,delivered,106.55,"1,527.06",MXN 1.73,"2.303,88","232,74","2,536.62",N,1,-7,
S0000179,C00561,D00075,Morelia,MICH,Cancún,ROO,2024-03-10,2024/03/10 21:56,2024-03-11 11:08:53,DELIVERED,711.65 km,, 4.54 ,"14,045.81","1.311,59","15,357.40",TRUE,Si,,
S0000180,C00751,D00204,San Luis Potosí,SLP,Guadalajara,JAL,2026-02-10 11:55:01,2026-02-12 01:08:01,14/02/2026 16:35,returned,$ 202.47, 688.30 ,3.29,"6,227.80",567.49," 6,795.29 ",0,,4,Cliente pidió entrega en recepción.
S0000181,C00246,D00017,Toluca,MEX,León,GTO,2024-06-25 02:46:05,27/06/2024 03:14,27-06-2024 10:12:57,DELIVERED,284.53,"57,51",0.96 m3,"$ 7,224.51", 711.61 ,7936,FALSE,Si,5,Sin incidencias.
S0000182,C00218,D00043,Tijuana,BCN,Villahermosa,TAB,2024-04-13 22:14:01,,2024-04-16,entregado, 495.91 ,5.00,0,"MXN 12.238,58","1,049.79","13,288.37",FALSE,1,13,
S0000183,C00252,D00080,Morelia,MICH,Hermosillo,SON,2025-03-31 20:39:29,31/03/2025 23:33,01-04-2025 17:15:20,Delivered, 828.02 ,"MXN 1.337,02",3.49,"23.873,71","2.990,31"," 26,864.02 ",N,0,13,Documentación pendiente.
S0000184,C00773,D00139,Monterrey,NL,Culiacán,SIN,2025/04/06 16:39,08-04-2025 04:21:27,2025-04-08 05:21:27,entregado,10.00," 2,068.28 ", 2.55 ,"1,031.32","96,55","1,127.86",0,1,4,
S0000185,C00130,D00044,Villahermosa,TAB,Mérida,YUC,2025-09-25 16:00:19,25/09/2025 16:43,2025/09/25 20:59,DELIVERED ,"246,03","$ 1,234.67",4.05,"MXN 6,710.33",MXN 696.57," 7,406.90 ",1,N,5,
S0000186,C00701,D00102,Puebla,PUE,Mérida,YUC,2025-03-05 14:29:47,2025-03-05 22:05:47,2025/03/06 04:42,Delivered,295.32,"857,30", 2.33 ," 7,890.59 ",$ 688.92," 8,579.51 ",TRUE,,7,Cliente pidió entrega en recepción.
S0000187,C00767,D00118,Villahermosa,TAB,San Luis Potosí,SLP,2024-11-12 15:42:05,,2024-11-14 02:23:59,Delivered,$ 509.00, 66.37 ,"MXN 2,96","11.589,96","1.423,89","13.013,85",TRUE,1,3,
S0000188,C00110,D00062,San Luis Potosí,SLP,Toluca,MEX,14/01/2025 11:56,2025-01-16 12:38:51,2025-01-17 04:12:01.035693,DELIVERED ,"678,39",-356,MXN 3.68," 19,331.40 ","$ 2,130.35","21.461,74",N,FALSE,6,
S0000189,C00546,D00086,Tampico,TAM,Mérida,YUC,2025-10-31 06:15:09,2025/11/01 17:16,01/11/2025 23:26,entregado,MXN 382.04,5.00, 7.32 ,"$ 8,573.64","655,00","MXN 9,228.64",No,Y,12,
S0000190,C00007,D00238,Tampico,TAM,Tijuana,BCN,01/10/2025 17:21,2025-10-02 14:27:07,03/10/2025 02:46,Delivered,566.50,"1,269.71",2.00,"12,297.54","$ 1,081.16","13,378.70",N,TRUE,10,Incidencia: retraso por tráfico.
S0000191,C00854,D00231,León,GTO,Villahermosa,TAB,2025-08-10 08:04:23,2025-08-10 08:14:23,10-08-2025 13:58:15,entregado, 228.58 ,932.44, 4.73 ,"6,476.01","MXN 784,59","MXN 7.260,61",N,1,9,Documentación pendiente.
S0000192,C00477,D00238,Monterrey,NL,Puebla,PUE,15-07-2024 22:39:41,16/07/2024 01:53,2024-07-16 11:10:04.428026,delivered,$ 520.00,111.48 kg,"2,55","12.778,77","1,430.87","14,209.64",N,N,1,Se reprogramó entrega.
S0000193,C00640,D00114,Monterrey,NL,Cancún,ROO,04-05-2024 12:27:54,2024-05-06 12:15:54,06/05/2024 19:49,DELIVERED ,362,"1,044.58 kg","0,10",9864,1196,"MXN 11,059.88",0,TRUE,4,Incidencia: retraso por tráfico.
S0000194,C00559,D00209,Puebla,PUE,Culiacán,SIN,2026/01/10 15:35,2026/01/11 10:06,,entregado,-11,"707,26",5.57,"735,60",80.72,816.32,N,FALSE,8,Se reprogramó entrega.
S0000195,C00804,D00148,Chihuahua,CHH,Guadalajara,JAL,2024/03/02 04:02,2024-03-03 20:32:36,2024-03-04 07:09:45,DELIVERED, 561.95 , 875.27 ,3,"15.538,31",1701," 17,238.94 ",No,N,2,Falta firma en POD.
S0000196,C00542,D00166,Monterrey,NL,Hermosillo,SON,2025-02-20 00:17:12,2025/02/20 15:26,,DELIVERED,"199,60",557,1.50," 5,667.82 ",577,"6.244,46",Si,FALSE,2,
S0000197,C00044,D00048,Chihuahua,CHH,Mérida,YUC,2025-07-27,28-07-2025 04:39:32,28-07-2025 09:33:51,Delivered,345,"407,15",5,"9,625.00",MXN 642.65,"10.267,65",1,TRUE,6,
S0000198,C00214,D00249,Veracruz,VER,Tijuana,BCN,2025-02-04 08:23:22,05-02-2025 21:43:22,06/02/2025 09:17,Delivered,599.12 km,"645,25",2.92," 16,391.18 "," 1,101.56 ",17493,No,FALSE,2,Documentación pendiente.
S0000199,C00879,D00105,Morelia,MICH,Villahermosa,TAB,14/01/2024 00:30,2024-01-14 01:28:06,14-01-2024 15:06:54,DELIVERED , 582.30 ," 1,089.32 ",$ 4.24,"$ 10,971.98"," 1,341.77 ",,0,TRUE,1,Falta firma en POD.
S0000200,C00407,D00136,Tampico,TAM,Aguascalientes,AGS,2024-02-10 23:22:26,12-02-2024 12:30:26,2024/02/12 15:00,DELIVERED , 133.35 ,,"2,64",,459,"4,685.09",Si,1,6,Se reprogramó entrega.
S0000201,C00437,D00200,CDMX,CDMX,Monterrey,NL,2024-10-26,2024/10/26 20:49,2024-10-27 06:10:12.139739,DELIVERED,576.22 km,161,5.69 m3,"MXN 14,653.78"," 1,773.38 ",16427,1,TRUE,15,Documentación pendiente.
S0000202,C00459,D00200,Tijuana,BCN,Veracruz,VER,2025-04-08 14:39:33,2025-04-09,2025/04/09 20:34,DELIVERED,650,"5,00",1.64,," 1,205.02 "," 16,863.41 ",Y,Si,2,
S0000203,C00385,D00223,San Luis Potosí,SLP,Culiacán,SIN,2025-12-09 16:27:10,2025-12-09 22:23:10,2025-12-10 03:39:48.732802,Delivered,"297,97","1,317.25", 5.76 ,"7,753.50","MXN 818,00","MXN 8.571,50",0,Si,5,Temperatura controlada.
S0000204,C00179,D00192,Tijuana,BCN,Aguascalientes,AGS,20/12/2024 08:34,21/12/2024 18:12,2024-12-22 08:57:03.002128,delivered,$ 783.83,"1,728.21 kg",7,"17,353.43","$ 2,360.16","$ 19,713.58",Si,FALSE,13,Falta firma en POD.
S0000205,C00016,D00144,Tampico,TAM,Hermosillo,SON,,2024-06-03 11:00:44,2024-06-03 16:50:12.773148,DELIVERED ,371,,MXN 1.82," 9,270.51 ","1.283,39"," 10,553.90 ",Si,0,8,Prioridad alta.
S0000206,C00343,D00211,CDMX,CDMX,Monterrey,NL,2024-04-12 20:57:04,2024-04-13 21:30:04,2024-04-14 10:31:35,entregado,"582,04"," 1,148.87 ",5.62 m3,"$ 14,440.42",," 16,159.09 ",Si,Si,8,
S0000207,C00353,D00005,Morelia,MICH,Monterrey,NL,2026-02-03 10:35:52,2026/02/05 09:15,2026-02-05 17:26:37.272552,Delivered,648.87," 1,800.28 ",5.05 m3,"18,669.09"," 2,512.84 ","21,181.93",Y,0,16,Incidencia: retraso por tráfico.
S0000208,C00225,D00193,Hermosillo,SON,Mérida,YUC,08-05-2025 14:48:00,2025-05-08 23:17:00,2025-05-09 05:54:29.788812,DELIVERED,493.56 km,"870,92",,"9,874.40","MXN 651,19","10,525.59",No,No,4,Se reprogramó entrega.
S0000209,C00077,D00004,León,GTO,Monterrey,NL,2026-02-02 15:15:23,04/02/2026 04:49,2026/02/04 12:35,entregado,467.74 km,"5,00",$ 2.48,11732,864.97,12597,Si,0,1,
S0000210,C00413,D00221,Tampico,TAM,Mérida,YUC,2025-09-21 06:39:06,22-09-2025 16:28:06,2025-09-23 01:43:22.308270,DELIVERED , 439.47 ,$ 5.00,2.77,,"MXN 841,08","$ 12,605.97",No,1,4,Carga frágil.
S0000211,C00241,D00111,Morelia,MICH,San Luis Potosí,SLP,26-01-2024 02:43:21,2024-01-26 12:51:21,2024-01-26 21:02:38,DELIVERED,"467,58",457.31 kg,1.16 m3,"9,218.33",1091," 10,309.51 ",No,Y,12,Temperatura controlada.
S0000212,C00400,D00123,Tijuana,BCN,Culiacán,SIN,17/10/2024 02:57,2024-10-17 04:56:22,17/10/2024 10:39,entregado,373.54 km,530.53, 6.04 ,,"$ 1,169.95","11,784.10",Y,N,6,
S0000213,C00031,D00170,Veracruz,VER,Hermosillo,SON,2025-08-14 18:26:32,2025-08-16 17:05:32,17-08-2025 00:17:07,Delivered,MXN 300.43,1296,7,"7,788.92"," 1,027.99 ","8,816.91",0,Y,8,
S0000214,C00336,D00048,Morelia,MICH,Aguascalientes,AGS,2026/01/20 18:50,,21/01/2026 13:35,DELIVERED ,280.92 km, 648.32 , 2.81 ,"$ 6,404.31","497,82","6,902.13",TRUE,N,3,
S0000215,C00899,D00173,Villahermosa,TAB,Monterrey,NL,2024-06-24 20:17:09,2024-06-26 02:55:09,2024/06/26 09:22,DELIVERED ,352," 1,963.89 ",4.49,9449,770.35,"10.218,92",,Y,7,
S0000216,C00112,D00073,Monterrey,NL,Guadalajara,JAL,03/07/2025 16:50,04/07/2025 04:19,06/07/2025 19:38,returned,MXN 602.76,"1,344.18 kg", 0.20 ," 15,635.67 ","$ 1,640.48",17276,TRUE,Y,2,
S0000217,C00523,D00087,Toluca,MEX,Culiacán,SIN,11/06/2025 10:49,2025-06-13 09:26:37,2025-06-13 14:31:49.820616,Delivered,"MXN 235,45",338.68,MXN 3.48,"6,889.53","572,12","7.461,65",FALSE,1,5,
S0000218,C00436,D00143,León,GTO,Querétaro,QRO,17/03/2025 00:54,,2025/03/18 03:49,entregado,347, 260.93 ,0," 9,182.47 ","911,36"," 10,093.83 ",,Y,7,
S0000219,C00109,D00189,Puebla,PUE,Mérida,YUC,2024-04-07 17:39:47,2024-04-08 01:51:47,2024-04-08,Delivered,66, 758.23 ,0.10 m3,"2.250,92",146,"2.396,60",No,Y,2,
S0000220,C00334,D00037,Monterrey,NL,Morelia,MICH,2025-12-05,2025-12-06 15:23:15,2025-12-06 21:46:55,DELIVERED,"392,01",477.23,MXN 6.57,8079, 949.01 ," 9,028.25 ",FALSE,0,5,Documentación pendiente.
S0000221,C00148,D00061,León,GTO,Veracruz,VER,2025-07-18,2025-07-20 19:40:53,2025/07/21 01:48,DELIVERED ,"MXN 525,95","1,543.59 kg",6," 12,011.92 ",977.08,"12,989.00",0,FALSE,1,
S0000222,C00480,D00195,Villahermosa,TAB,Tampico,TAM,2024-06-23 18:47:31,,24/06/2024 16:35,DELIVERED,"503,57",MXN 5.00, 3.86 ,"14,719.18","1,494.23","$ 16,213.41",FALSE,FALSE,7,
S0000223,C00404,D00237,Guadalajara,JAL,Monterrey,NL,09/11/2024 18:55,2024-11-09 20:12:36,2024-11-10,delivered,580,$ 563.53,5.71,"11.537,77"," 1,425.37 ","12,963.14",,1,2,
S0000224,C00085,D00054,Culiacán,SIN,Tampico,TAM,24/05/2024 08:39,2024/05/25 22:46,2024-05-26 13:24:14.504581,Delivered, 785.83 ,,$ 2.18,"15,722.43","1.091,87",16814,No,N,1,
